,Dalc,Fedu,Fjob,G1_math,G1_port,G2_math,G2_port,G3_math,G3_port,Medu,Mjob,Pstatus,Walc,absences_math,absences_port,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,health,higher,internet,math_only,nursery,paid_math,paid_port,port_only,reason,romantic,school,schoolsup,sex,studytime,traveltime,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num
650,1,4,teacher,7.0,nan,7.0,nan,7.0,nan,4,services,T,1,2.0,nan,yes,U,15,1,4,GT3,yes,4,4,father,3,yes,yes,1.0,no,no,nan,nan,other,no,GP,yes,F,2,1,0,0,0,1,0,2,0,3,1,0,0,0,1,0,0,1,nan,1.0
651,3,2,health,11.0,nan,11.0,nan,10.0,nan,4,health,A,4,6.0,nan,no,U,15,1,5,LE3,no,5,5,father,5,yes,no,1.0,yes,no,nan,nan,other,no,GP,no,M,1,2,0,1,0,0,1,1,1,3,1,1,1,1,0,0,1,1,nan,1.0
652,2,1,other,8.0,nan,6.0,nan,5.0,nan,1,other,T,4,2.0,nan,no,R,15,2,3,GT3,yes,3,4,mother,5,yes,yes,1.0,no,no,nan,nan,reputation,yes,GP,yes,F,2,1,0,0,1,1,0,4,4,1,0,0,0,1,1,0,0,0,nan,1.0
653,2,4,services,7.0,nan,9.0,nan,8.0,nan,4,services,T,3,6.0,nan,no,U,15,2,4,GT3,no,4,4,father,5,yes,yes,1.0,yes,yes,nan,nan,reputation,yes,GP,no,F,2,2,0,0,0,1,0,2,2,1,1,1,1,1,0,0,0,0,nan,0.0
654,1,2,other,11.0,nan,10.0,nan,10.0,nan,2,services,T,1,12.0,nan,yes,U,16,1,4,GT3,no,4,2,father,3,yes,yes,1.0,no,yes,nan,nan,reputation,no,GP,no,M,2,2,0,1,0,1,0,2,4,1,1,1,1,0,1,0,0,1,nan,0.0
655,1,1,other,7.0,nan,10.0,nan,10.0,nan,1,at_home,T,1,2.0,nan,yes,R,15,1,3,GT3,yes,1,2,mother,1,yes,yes,1.0,yes,yes,nan,nan,home,no,GP,yes,F,4,2,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,1,nan,0.0
656,1,3,other,7.0,nan,10.0,nan,10.0,nan,3,services,T,1,0.0,nan,yes,R,16,1,4,GT3,yes,1,2,father,2,yes,yes,1.0,yes,no,nan,nan,reputation,no,GP,yes,F,3,1,0,0,1,1,0,2,4,1,1,0,0,0,0,0,0,1,nan,1.0
657,1,1,other,7.0,nan,8.0,nan,9.0,nan,0,at_home,T,1,2.0,nan,no,U,19,3,3,GT3,yes,4,2,other,5,no,no,1.0,no,no,nan,nan,course,no,GP,no,F,2,1,0,0,0,1,0,3,4,2,2,1,0,1,1,1,1,1,nan,1.0
658,1,2,other,7.0,nan,4.0,nan,0.0,nan,2,services,T,2,0.0,nan,yes,R,18,2,3,GT3,yes,3,3,mother,4,yes,yes,1.0,yes,no,nan,nan,reputation,no,GP,no,M,1,1,0,1,1,1,0,2,4,1,0,1,0,0,0,0,0,1,nan,1.0
659,2,4,teacher,12.0,nan,0.0,nan,0.0,nan,3,services,T,2,0.0,nan,no,R,15,2,4,GT3,yes,2,2,father,5,yes,yes,1.0,yes,no,nan,nan,course,yes,GP,no,F,3,2,0,0,1,1,0,2,0,2,1,1,0,1,0,0,0,0,nan,1.0
660,1,3,other,4.0,nan,0.0,nan,0.0,nan,3,other,A,1,0.0,nan,yes,U,16,2,4,GT3,yes,3,2,other,5,yes,yes,1.0,no,no,nan,nan,course,yes,GP,no,F,1,2,0,0,0,1,1,4,4,2,2,1,0,0,1,0,0,0,nan,1.0
661,1,1,other,14.0,nan,12.0,nan,12.0,nan,1,services,T,3,0.0,nan,no,U,16,1,4,LE3,no,4,4,mother,5,yes,no,1.0,yes,no,nan,nan,course,yes,GP,no,M,2,1,0,1,0,0,0,2,4,2,0,1,1,1,0,0,1,0,nan,1.0
662,2,2,services,9.0,nan,9.0,nan,9.0,nan,2,services,T,2,8.0,nan,yes,U,16,2,2,LE3,yes,3,3,father,2,yes,yes,1.0,yes,no,nan,nan,reputation,no,GP,no,M,1,2,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,1,nan,1.0
663,1,1,other,5.0,nan,0.0,nan,0.0,nan,2,other,T,2,0.0,nan,no,U,17,3,5,GT3,yes,4,5,mother,5,yes,yes,1.0,yes,no,nan,nan,home,no,GP,no,M,1,1,0,1,0,1,0,4,4,0,0,1,0,1,0,0,0,1,nan,1.0
664,1,2,services,6.0,nan,7.0,nan,0.0,nan,3,health,T,1,0.0,nan,no,U,15,3,3,GT3,yes,3,2,father,3,yes,yes,1.0,yes,no,nan,nan,home,no,GP,no,F,2,1,0,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,nan,1.0
665,2,1,other,8.0,nan,9.0,nan,10.0,nan,2,services,A,5,0.0,nan,no,U,15,3,4,LE3,no,5,5,mother,5,yes,yes,1.0,yes,no,nan,nan,course,no,GP,no,M,1,4,0,1,0,0,1,2,4,2,0,1,1,1,0,0,0,1,nan,1.0
666,2,1,other,6.0,nan,5.0,nan,0.0,nan,1,other,T,5,0.0,nan,no,U,18,3,2,LE3,no,3,5,mother,4,no,yes,1.0,yes,no,nan,nan,course,yes,GP,no,M,1,1,0,1,0,0,0,4,4,2,0,1,1,1,0,1,0,0,nan,1.0
667,2,3,services,10.0,nan,10.0,nan,10.0,nan,3,services,T,3,8.0,nan,yes,R,15,2,4,GT3,yes,2,1,other,3,yes,yes,1.0,yes,yes,nan,nan,reputation,yes,GP,no,F,3,2,0,0,1,1,0,2,2,1,2,1,0,0,0,0,0,0,nan,0.0
668,1,2,at_home,5.0,nan,0.0,nan,0.0,nan,3,services,T,1,0.0,nan,no,U,19,3,4,GT3,yes,5,4,mother,4,no,yes,1.0,yes,no,nan,nan,home,yes,GP,no,M,1,1,0,1,0,1,0,2,3,0,0,1,0,1,0,1,0,0,nan,1.0
669,3,2,other,16.0,nan,12.0,nan,13.0,nan,1,other,T,3,8.0,nan,no,R,17,0,2,LE3,no,2,2,mother,5,yes,no,1.0,yes,no,nan,nan,reputation,no,GP,no,M,1,1,0,1,1,0,0,4,4,1,0,1,1,1,0,0,1,1,nan,1.0
670,2,1,other,7.0,nan,6.0,nan,0.0,nan,2,at_home,T,2,0.0,nan,yes,R,17,2,3,LE3,no,3,2,mother,5,no,yes,1.0,yes,no,nan,nan,course,yes,GP,no,M,1,2,0,1,1,0,0,3,4,2,0,1,1,0,0,1,0,0,nan,1.0
671,1,2,other,5.0,nan,9.0,nan,7.0,nan,3,other,T,4,6.0,nan,no,R,15,2,4,GT3,yes,4,4,mother,3,yes,yes,1.0,yes,no,nan,nan,course,yes,GP,yes,M,2,2,0,1,1,1,0,4,4,2,0,0,0,1,0,0,0,0,nan,1.0
672,2,2,other,7.0,nan,0.0,nan,0.0,nan,1,other,T,4,0.0,nan,yes,U,16,1,4,LE3,no,4,4,mother,5,yes,no,1.0,yes,no,nan,nan,course,no,GP,no,M,1,2,0,1,0,0,0,4,4,2,0,1,1,0,0,0,1,1,nan,1.0
673,1,3,services,10.0,nan,10.0,nan,10.0,nan,1,at_home,T,4,2.0,nan,no,U,17,0,5,GT3,no,3,3,father,2,no,yes,1.0,yes,no,nan,nan,course,no,GP,no,M,1,1,0,1,0,1,0,3,2,2,1,1,1,1,0,1,0,1,nan,1.0
674,1,1,services,5.0,nan,8.0,nan,7.0,nan,1,other,T,5,0.0,nan,yes,R,17,3,5,LE3,no,3,5,mother,5,no,no,1.0,yes,no,nan,nan,course,yes,GP,no,M,2,4,0,1,1,0,0,4,2,2,0,1,1,0,0,1,1,0,nan,1.0
675,1,2,services,12.0,nan,11.0,nan,12.0,nan,3,services,T,1,16.0,nan,yes,U,16,1,4,GT3,yes,5,2,mother,2,no,no,1.0,no,no,nan,nan,course,no,GP,no,M,1,2,0,1,0,1,0,2,2,2,0,1,0,0,1,1,1,1,nan,1.0
676,2,4,other,6.0,nan,5.0,nan,0.0,nan,3,other,T,4,0.0,nan,yes,U,16,2,3,GT3,yes,4,5,father,2,yes,yes,1.0,no,no,nan,nan,course,no,GP,no,M,1,3,0,1,0,1,0,4,4,2,1,1,0,0,1,0,0,1,nan,1.0
677,1,3,services,8.0,nan,7.0,nan,0.0,nan,1,at_home,T,1,0.0,nan,yes,U,16,3,4,GT3,no,3,5,mother,3,yes,yes,1.0,no,no,nan,nan,home,yes,GP,no,F,2,1,0,0,0,1,0,3,2,0,0,1,1,0,1,0,0,0,nan,1.0
678,2,1,other,7.0,nan,7.0,nan,7.0,nan,3,services,A,2,5.0,nan,no,U,16,3,2,GT3,yes,3,3,mother,4,yes,yes,1.0,yes,yes,nan,nan,course,no,GP,no,F,2,1,0,0,0,1,1,2,4,2,0,1,0,1,0,0,0,1,nan,0.0
679,2,2,other,6.0,nan,7.0,nan,8.0,nan,2,services,T,4,15.0,nan,yes,U,18,1,4,GT3,yes,4,4,mother,5,yes,yes,1.0,yes,yes,nan,nan,home,no,GP,no,M,2,1,0,1,0,1,0,2,4,0,0,1,0,0,0,0,0,1,nan,0.0
680,2,3,other,6.0,nan,6.0,nan,4.0,nan,4,other,T,4,22.0,nan,no,U,17,2,3,GT3,no,4,5,mother,1,yes,yes,1.0,yes,yes,nan,nan,reputation,yes,GP,no,F,2,1,0,0,0,1,0,4,4,1,0,1,1,1,0,0,0,0,nan,0.0
681,2,3,health,6.0,nan,6.0,nan,8.0,nan,3,services,T,4,13.0,nan,no,U,18,1,3,LE3,yes,2,4,father,4,yes,yes,1.0,yes,yes,nan,nan,home,no,GP,no,M,2,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,1,nan,0.0
682,1,1,other,6.0,nan,5.0,nan,0.0,nan,1,at_home,T,1,0.0,nan,yes,U,17,1,4,GT3,yes,3,4,mother,5,yes,no,1.0,yes,no,nan,nan,reputation,yes,GP,no,F,3,1,0,0,0,1,0,3,4,1,0,1,0,0,0,0,1,0,nan,1.0
683,5,2,other,12.0,nan,13.0,nan,13.0,nan,2,other,T,5,0.0,nan,no,U,18,0,3,GT3,yes,3,3,mother,4,yes,yes,1.0,yes,yes,nan,nan,home,no,GP,no,M,2,2,0,1,0,1,0,4,4,0,0,1,0,1,0,0,0,1,nan,0.0
684,1,1,other,9.0,nan,8.0,nan,7.0,nan,3,other,T,1,16.0,nan,yes,R,18,1,5,GT3,no,3,3,mother,4,yes,yes,1.0,yes,no,nan,nan,reputation,yes,GP,no,F,2,1,0,0,1,1,0,4,4,1,0,1,1,0,0,0,0,0,nan,1.0
685,3,2,services,7.0,nan,7.0,nan,0.0,nan,2,other,T,5,0.0,nan,no,U,18,1,5,GT3,no,5,4,father,2,no,yes,1.0,yes,no,nan,nan,reputation,no,GP,no,M,2,1,0,1,0,1,0,4,2,1,1,1,1,1,0,1,0,1,nan,1.0
686,1,3,services,3.0,nan,5.0,nan,5.0,nan,3,other,T,3,8.0,nan,no,R,18,1,4,LE3,yes,3,3,mother,5,yes,yes,1.0,yes,no,nan,nan,course,yes,GP,no,M,2,1,0,1,1,0,0,4,2,2,0,1,0,1,0,0,0,0,nan,1.0
687,2,2,other,6.0,nan,8.0,nan,8.0,nan,3,services,T,4,0.0,nan,no,U,18,1,4,GT3,no,4,5,mother,5,no,yes,1.0,yes,no,nan,nan,course,no,GP,no,M,1,2,0,1,0,1,0,2,4,2,0,1,1,1,0,1,0,1,nan,1.0
688,1,3,other,7.0,nan,10.0,nan,10.0,nan,3,at_home,T,3,6.0,nan,no,U,16,0,5,GT3,yes,3,3,other,2,yes,yes,1.0,no,no,nan,nan,reputation,no,GP,yes,M,2,3,0,1,0,1,0,3,4,1,2,0,0,1,1,0,0,1,nan,1.0
689,2,1,services,6.0,nan,9.0,nan,8.0,nan,2,services,T,5,4.0,nan,no,U,18,1,3,GT3,no,2,5,mother,5,no,yes,1.0,no,no,nan,nan,other,no,GP,no,M,1,1,0,1,0,1,0,2,2,3,0,1,1,1,1,1,0,1,nan,1.0
690,3,3,services,9.0,nan,9.0,nan,9.0,nan,3,other,T,3,15.0,nan,yes,U,19,2,4,GT3,yes,3,5,other,5,yes,yes,1.0,yes,yes,nan,nan,home,no,GP,no,F,2,1,0,0,0,1,0,4,2,0,2,1,0,0,0,0,0,1,nan,0.0
691,3,2,services,11.0,nan,9.0,nan,10.0,nan,3,teacher,A,4,19.0,nan,no,U,17,1,4,LE3,no,4,4,mother,3,yes,yes,1.0,yes,no,nan,nan,home,no,GP,no,M,1,1,0,1,0,0,1,0,2,0,0,1,1,1,0,0,0,1,nan,1.0
692,1,1,at_home,12.0,nan,12.0,nan,13.0,nan,2,services,T,1,12.0,nan,no,U,18,1,5,LE3,no,4,3,mother,5,yes,yes,1.0,yes,no,nan,nan,reputation,yes,GP,no,F,2,1,0,0,0,0,0,2,3,1,0,1,1,1,0,0,0,0,nan,1.0
693,1,3,other,15.0,nan,14.0,nan,13.0,nan,3,other,T,1,20.0,nan,yes,U,19,1,4,GT3,yes,4,4,other,3,yes,yes,1.0,yes,no,nan,nan,home,yes,GP,no,M,2,1,0,1,0,1,0,4,4,0,2,1,0,0,0,0,0,0,nan,1.0
694,1,4,at_home,14.0,nan,12.0,nan,12.0,nan,2,services,T,1,8.0,nan,yes,U,18,1,4,GT3,yes,4,3,other,3,yes,yes,1.0,yes,yes,nan,nan,reputation,no,GP,no,F,2,1,0,0,0,1,0,2,3,1,2,1,0,0,0,0,0,1,nan,0.0
695,1,2,other,17.0,nan,18.0,nan,18.0,nan,3,services,A,1,0.0,nan,yes,U,20,0,5,GT3,no,5,3,other,5,yes,no,1.0,yes,no,nan,nan,course,no,GP,no,M,1,1,0,1,0,1,1,2,4,2,2,1,1,0,0,0,1,1,nan,1.0
696,1,4,services,8.0,nan,9.0,nan,8.0,nan,4,teacher,T,1,38.0,nan,no,U,19,1,4,GT3,yes,3,4,other,4,yes,yes,1.0,yes,yes,nan,nan,reputation,yes,GP,no,M,1,2,0,1,0,1,0,0,2,1,2,1,0,1,0,0,0,0,nan,0.0
697,1,3,services,15.0,nan,12.0,nan,12.0,nan,3,other,T,2,0.0,nan,yes,R,19,1,4,GT3,no,5,3,father,5,yes,no,1.0,yes,no,nan,nan,reputation,yes,GP,no,M,2,1,0,1,1,1,0,4,2,1,1,1,1,0,0,0,1,0,nan,1.0
698,1,1,other,12.0,nan,10.0,nan,10.0,nan,1,at_home,T,3,18.0,nan,yes,U,19,1,4,LE3,yes,4,3,other,3,yes,yes,1.0,no,no,nan,nan,reputation,no,GP,yes,F,2,1,0,0,0,0,0,3,4,1,2,0,0,0,1,0,0,1,nan,1.0
699,2,2,services,9.0,nan,9.0,nan,0.0,nan,1,services,T,2,0.0,nan,yes,U,19,1,4,LE3,no,2,4,other,3,yes,no,1.0,no,no,nan,nan,home,yes,GP,no,F,2,1,0,0,0,0,0,2,2,0,2,1,1,0,1,0,1,0,nan,1.0
700,1,1,other,14.0,nan,12.0,nan,13.0,nan,2,at_home,T,1,20.0,nan,no,U,19,0,3,GT3,yes,4,1,other,2,no,yes,1.0,yes,no,nan,nan,other,yes,GP,no,F,2,3,0,0,0,1,0,3,4,3,2,1,0,1,0,1,0,0,nan,1.0
701,2,2,services,13.0,nan,11.0,nan,11.0,nan,1,other,T,2,3.0,nan,no,U,19,1,4,GT3,no,5,2,other,4,yes,yes,1.0,no,no,nan,nan,course,no,GP,no,M,2,1,0,1,0,1,0,4,2,2,2,1,1,1,1,0,0,1,nan,1.0
702,1,2,other,13.0,nan,10.0,nan,11.0,nan,3,services,T,2,22.0,nan,no,U,19,1,4,LE3,yes,2,2,other,1,yes,yes,1.0,no,yes,nan,nan,reputation,yes,GP,no,F,2,2,0,0,0,0,0,2,4,1,2,1,0,1,1,0,0,0,nan,0.0
703,1,1,health,15.0,nan,13.0,nan,13.0,nan,1,at_home,T,1,14.0,nan,no,U,19,2,4,GT3,no,1,2,other,3,yes,yes,1.0,no,no,nan,nan,home,yes,GP,no,F,3,1,0,0,0,1,0,3,1,0,2,1,1,1,1,0,0,0,nan,1.0
704,1,3,other,13.0,nan,11.0,nan,11.0,nan,2,other,T,1,40.0,nan,no,R,19,1,4,GT3,no,1,2,other,3,yes,yes,1.0,yes,no,nan,nan,reputation,yes,GP,no,F,3,1,0,0,1,1,0,4,4,1,2,1,1,1,0,0,0,0,nan,1.0
705,1,1,at_home,14.0,nan,13.0,nan,13.0,nan,3,services,A,2,12.0,nan,no,R,19,1,5,GT3,no,4,3,other,5,yes,no,1.0,yes,yes,nan,nan,home,no,GP,no,F,3,1,0,0,1,1,1,2,3,0,2,1,1,1,0,0,1,1,nan,0.0
706,1,1,services,11.0,nan,12.0,nan,11.0,nan,2,services,T,3,4.0,nan,yes,U,19,1,4,GT3,no,3,4,other,3,yes,yes,1.0,yes,yes,nan,nan,home,yes,GP,no,F,3,1,0,0,0,1,0,2,2,0,2,1,1,0,0,0,0,0,nan,0.0
707,2,4,services,10.0,nan,10.0,nan,0.0,nan,4,teacher,T,2,0.0,nan,yes,U,18,1,4,GT3,yes,3,3,father,2,yes,yes,1.0,yes,no,nan,nan,home,no,GP,no,M,2,1,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,nan,1.0
708,1,2,at_home,9.0,nan,8.0,nan,0.0,nan,2,at_home,A,2,0.0,nan,no,U,17,1,3,GT3,yes,3,1,father,4,yes,yes,1.0,yes,no,nan,nan,home,yes,GP,no,F,2,1,0,0,0,1,1,3,3,0,1,1,0,1,0,0,0,0,nan,1.0
709,5,2,other,11.0,nan,13.0,nan,13.0,nan,3,other,T,5,10.0,nan,no,R,18,1,2,GT3,yes,5,5,mother,5,yes,yes,1.0,no,no,nan,nan,course,no,MS,no,M,1,2,1,1,1,1,0,4,4,2,0,1,0,1,1,0,0,1,nan,1.0
710,3,1,services,8.0,nan,7.0,nan,8.0,nan,1,other,T,3,8.0,nan,no,R,19,3,5,GT3,no,4,4,other,2,yes,yes,1.0,yes,no,nan,nan,home,no,MS,no,M,2,3,1,1,1,1,0,4,2,0,2,1,1,1,0,0,0,1,nan,1.0
711,2,3,other,13.0,nan,13.0,nan,13.0,nan,3,health,T,3,2.0,nan,no,U,17,0,4,GT3,yes,5,4,mother,3,yes,yes,1.0,yes,yes,nan,nan,course,no,MS,no,M,2,2,1,1,0,1,0,1,4,2,0,1,0,1,0,0,0,1,nan,0.0
712,2,3,services,8.0,nan,7.0,nan,8.0,nan,1,at_home,T,3,7.0,nan,no,U,18,1,4,LE3,no,3,3,mother,3,no,yes,1.0,yes,no,nan,nan,course,yes,MS,no,M,1,1,1,1,0,0,0,3,2,2,0,1,1,1,0,1,0,0,nan,1.0
713,1,3,other,13.0,nan,11.0,nan,11.0,nan,4,services,T,3,4.0,nan,yes,R,17,0,4,GT3,yes,5,5,mother,2,yes,yes,1.0,no,yes,nan,nan,home,yes,MS,no,M,2,2,1,1,1,1,0,2,4,0,0,1,0,0,1,0,0,0,nan,0.0
714,1,4,other,13.0,nan,13.0,nan,13.0,nan,1,at_home,A,4,0.0,nan,no,R,18,0,4,LE3,no,3,4,mother,5,yes,no,1.0,yes,no,nan,nan,course,yes,MS,no,F,2,3,1,0,1,0,1,3,4,2,0,1,1,1,0,0,1,0,nan,1.0
715,2,1,other,13.0,nan,12.0,nan,12.0,nan,1,at_home,T,3,2.0,nan,yes,R,18,1,4,LE3,no,4,3,mother,5,no,no,1.0,no,no,nan,nan,other,no,MS,no,M,2,2,1,1,1,0,0,3,4,3,0,1,1,0,1,1,1,1,nan,1.0
716,1,2,services,7.0,nan,7.0,nan,9.0,nan,3,services,T,1,4.0,nan,yes,U,19,2,3,LE3,no,2,2,other,3,yes,no,1.0,yes,no,nan,nan,home,yes,MS,no,F,2,2,1,0,0,0,0,2,2,0,2,1,1,0,0,0,1,0,nan,1.0
717,1,2,other,15.0,nan,14.0,nan,15.0,nan,4,health,T,1,4.0,nan,no,U,20,2,5,GT3,yes,4,3,other,3,yes,yes,1.0,no,yes,nan,nan,course,yes,MS,no,F,3,2,1,0,0,1,0,1,4,2,2,1,0,1,1,0,0,0,nan,0.0
718,1,1,other,6.0,nan,5.0,nan,0.0,nan,1,other,T,1,0.0,nan,yes,U,18,1,1,GT3,no,1,1,mother,5,yes,no,1.0,yes,no,nan,nan,course,no,MS,no,F,2,2,1,0,0,1,0,4,4,2,0,1,1,0,0,0,1,1,nan,1.0
719,4,2,services,9.0,nan,9.0,nan,9.0,nan,2,services,A,5,11.0,nan,no,U,20,2,5,LE3,yes,5,4,other,4,yes,no,1.0,yes,yes,nan,nan,course,no,MS,no,M,2,1,1,1,0,0,1,2,2,2,2,1,0,1,0,0,1,1,nan,0.0
720,3,1,other,10.0,nan,8.0,nan,7.0,nan,1,other,T,3,3.0,nan,no,R,21,3,5,GT3,no,5,3,other,3,yes,no,1.0,no,no,nan,nan,course,no,MS,no,M,1,1,1,1,1,1,0,4,4,2,2,1,1,1,1,0,1,1,nan,1.0
721,3,1,at_home,8.0,nan,9.0,nan,9.0,nan,1,other,T,3,5.0,nan,no,U,19,0,3,LE3,no,2,3,father,5,yes,yes,1.0,yes,no,nan,nan,course,no,MS,no,M,1,1,1,1,0,0,0,4,3,2,1,1,1,1,0,0,0,1,nan,1.0
