,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
488,MS,F,18.0,R,GT3,T,1.0,1.0,at_home,at_home,course,mother,2.0,1.0,1.0,no,no,no,no,no,no,yes,yes,3.0,2.0,3.0,1.0,1.0,2.0,4.0,9.0,11.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,3,2,0,1,1,1,1,1,0,0,1.0,0.0,1.0,2.0,4.5,5.5,5.0
489,MS,F,19.0,U,GT3,T,1.0,1.0,other,other,course,other,2.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,1.0,1.0,4.0,4.0,1.0,1.0,12.0,7.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,4,2,2,1,0,1,0,0,0,0,1.0,0.0,1.0,6.0,3.5,4.0,4.5
490,MS,F,16.0,R,GT3,A,2.0,2.0,health,other,course,mother,1.0,2.0,0.0,no,no,no,no,no,yes,no,yes,3.0,3.0,2.0,1.0,1.0,3.0,2.0,8.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,4,2,0,1,1,1,1,0,1,0,1.0,0.0,1.0,1.0,4.0,5.0,5.0
491,MS,F,17.0,U,GT3,T,0.0,1.0,other,at_home,course,father,2.0,1.0,0.0,no,no,no,yes,no,yes,no,no,2.0,4.0,4.0,3.0,5.0,5.0,5.0,9.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,3,2,1,1,1,0,1,0,1,1,1.0,0.0,1.0,2.5,4.5,4.5,5.0
492,MS,F,16.0,R,LE3,T,1.0,2.0,at_home,other,course,mother,1.0,2.0,0.0,no,no,no,yes,yes,no,yes,no,4.0,4.0,5.0,1.0,3.0,3.0,0.0,8.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,3,4,2,0,1,1,0,0,1,0,1,1.0,0.0,1.0,0.0,4.0,4.5,4.5
493,MS,F,16.0,U,GT3,T,3.0,3.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,0.0,14.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,4,1,0,1,1,0,0,1,0,0,1.0,0.0,1.0,0.0,7.0,6.5,6.5
494,MS,F,16.0,R,LE3,T,1.0,1.0,services,services,home,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,4.0,2.0,2.0,4.0,2.0,14.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,7.0,7.0,7.0
495,MS,M,17.0,U,GT3,T,3.0,3.0,services,at_home,course,mother,2.0,4.0,1.0,no,yes,yes,yes,yes,yes,no,no,5.0,4.0,5.0,3.0,4.0,5.0,0.0,10.0,11.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,2,3,2,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,5.0,5.5,5.0
496,MS,F,16.0,U,GT3,T,2.0,1.0,other,services,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,1.0,0.0,14.0,13.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,2,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,7.0,6.5,7.0
497,MS,F,16.0,U,GT3,T,2.0,2.0,services,other,course,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,no,yes,4.0,2.0,5.0,1.0,2.0,5.0,0.0,17.0,16.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2,4,2,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8.5,8.0,8.0
498,MS,M,17.0,U,GT3,T,1.0,2.0,other,other,course,father,1.0,1.0,1.0,no,yes,no,yes,yes,no,yes,yes,5.0,3.0,5.0,5.0,5.0,1.0,12.0,6.0,7.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,4,4,2,1,1,0,0,0,1,0,0,1.0,0.0,1.0,6.0,3.0,3.5,3.5
499,MS,M,16.0,U,LE3,T,4.0,3.0,other,other,course,father,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,5.0,5.0,8.0,14.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,4,4,2,1,1,1,0,0,0,0,1,1.0,0.0,1.0,4.0,7.0,6.0,6.5
500,MS,M,17.0,R,LE3,T,2.0,2.0,services,services,other,mother,3.0,4.0,1.0,no,yes,no,no,yes,yes,no,no,1.0,3.0,5.0,3.0,5.0,3.0,2.0,10.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,2,2,3,0,1,0,1,0,0,1,1,1.0,0.0,1.0,1.0,5.0,4.0,4.5
501,MS,F,16.0,U,GT3,T,1.0,1.0,other,other,course,other,1.0,4.0,0.0,yes,yes,no,yes,yes,yes,yes,no,2.0,2.0,1.0,1.0,1.0,5.0,0.0,14.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,4,2,2,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,7.0,7.0,7.0
502,MS,F,19.0,U,LE3,T,2.0,2.0,other,other,home,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,5.0,1.0,1.0,1.0,0.0,12.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4,4,0,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,6.0,6.5,6.5
503,MS,F,17.0,R,GT3,T,1.0,1.0,at_home,other,reputation,mother,2.0,1.0,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,4.0,5.0,1.0,2.0,5.0,0.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,1,0,1,0,0,1,0,0,0,1.0,0.0,1.0,0.0,5.5,5.5,5.5
504,MS,F,20.0,U,GT3,T,3.0,3.0,at_home,services,other,mother,2.0,2.0,1.0,no,no,no,yes,yes,yes,yes,yes,3.0,3.0,4.0,2.0,4.0,3.0,8.0,11.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,2,3,0,1,1,0,0,0,0,0,1.0,0.0,1.0,4.0,5.5,4.5,5.0
505,MS,F,17.0,U,LE3,T,1.0,1.0,other,services,course,father,1.0,3.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,11.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4,2,2,1,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,5.5,5.5,5.0
506,MS,M,17.0,R,GT3,T,2.0,2.0,other,other,course,mother,3.0,1.0,1.0,no,yes,no,no,no,yes,yes,no,4.0,4.0,5.0,1.0,2.0,5.0,0.0,10.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,4,2,0,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,5.0,4.5,4.5
507,MS,F,16.0,R,LE3,T,1.0,1.0,at_home,other,course,father,3.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,1.0,0.0,16.0,17.0,18.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,3,4,2,1,1,0,1,0,0,1,1,1.0,0.0,1.0,0.0,8.0,8.5,9.0
508,MS,F,17.0,R,GT3,T,2.0,2.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,17.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,1,0,1,0,0,0,0,1,1,1.0,0.0,1.0,0.0,7.5,8.5,8.5
509,MS,F,17.0,U,GT3,A,1.0,0.0,other,other,other,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,4.0,5.0,1.0,1.0,4.0,1.0,11.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4,4,3,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.5,5.5,4.5,5.0
510,MS,F,18.0,R,GT3,T,1.0,1.0,at_home,other,other,mother,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,9.0,7.0,7.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,3,0,1,0,1,0,0,0,0,1.0,0.0,1.0,4.5,3.5,3.5,3.5
511,MS,F,16.0,U,GT3,T,3.0,1.0,other,other,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,1.0,3.0,1.0,3.0,1.0,0.0,8.0,6.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,4,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,0.0,4.0,3.0,4.0
512,MS,F,16.0,U,GT3,T,3.0,2.0,services,at_home,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,1.0,3.0,1.0,4.0,3.0,2.0,7.0,6.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2,3,2,0,1,1,1,0,0,0,1,1.0,0.0,1.0,1.0,3.5,3.0,3.5
513,MS,F,18.0,U,LE3,T,1.0,1.0,other,at_home,reputation,mother,2.0,2.0,0.0,yes,no,no,no,yes,yes,no,no,2.0,3.0,5.0,1.0,4.0,3.0,8.0,9.0,8.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4,3,1,0,0,1,1,0,0,1,1,1.0,0.0,1.0,4.0,4.5,4.0,5.0
514,MS,F,16.0,R,GT3,T,4.0,4.0,health,teacher,reputation,father,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,3.0,2.0,3.0,2.0,0.0,14.0,16.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1.0,0.0,1.0,0.0,7.0,8.0,8.0
515,MS,F,16.0,R,LE3,T,1.0,2.0,other,other,reputation,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,5.0,1.0,4.0,2.0,0.0,14.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,4,4,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,0.0,7.0,7.0,7.5
516,MS,F,18.0,U,GT3,A,2.0,4.0,other,services,reputation,father,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,no,2.0,3.0,2.0,1.0,3.0,1.0,8.0,8.0,5.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,4,2,1,1,1,0,1,0,0,0,1,1.0,0.0,1.0,4.0,4.0,2.5,4.0
517,MS,M,16.0,R,GT3,T,2.0,1.0,other,services,reputation,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,2,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,0.0,4.0,3.5,0.0
518,MS,F,16.0,U,LE3,T,1.0,1.0,at_home,other,other,mother,3.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,3.0,5.0,6.0,6.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,3,4,3,0,1,0,1,0,0,0,1,1.0,0.0,1.0,3.0,3.0,4.0,4.0
519,MS,F,16.0,R,GT3,T,2.0,3.0,at_home,services,other,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,3.0,1.0,1.0,2.0,0.0,8.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,2,3,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,4.0,5.0,5.0
520,MS,F,16.0,U,GT3,T,4.0,4.0,health,health,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,4.0,1.0,2.0,3.0,4.0,8.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,1.0,0.0,1.0,2.0,4.0,4.0,4.0
521,MS,M,18.0,U,LE3,T,4.0,4.0,at_home,health,home,mother,1.0,4.0,0.0,no,yes,no,yes,yes,no,yes,yes,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0,1.0,0.0,1.0,1.0,2.5,3.0,3.0
522,MS,F,16.0,R,LE3,T,3.0,4.0,at_home,other,other,mother,3.0,2.0,0.0,no,yes,no,no,no,yes,no,no,4.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,9.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,3,4,3,0,1,0,1,1,0,1,1,1.0,0.0,1.0,1.0,3.5,4.5,4.0
523,MS,M,17.0,U,LE3,T,4.0,4.0,other,services,home,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,2.0,5.0,0.0,15.0,14.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,4,2,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,7.5,7.0,8.0
524,MS,F,17.0,R,GT3,T,4.0,1.0,other,other,other,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,5.0,1.0,13.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,3,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.5,6.5,7.0,7.0
525,MS,M,16.0,U,LE3,T,2.0,2.0,services,services,other,mother,4.0,3.0,0.0,no,no,no,no,yes,yes,no,no,5.0,1.0,3.0,2.0,2.0,3.0,0.0,10.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,2,2,3,0,1,1,1,0,0,1,1,1.0,0.0,1.0,0.0,5.0,4.5,5.0
526,MS,F,17.0,R,GT3,T,2.0,2.0,at_home,other,other,mother,1.0,1.0,0.0,no,yes,yes,no,yes,yes,yes,no,5.0,1.0,3.0,1.0,2.0,5.0,5.0,9.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,3,0,1,0,1,0,0,0,1,0.0,0.0,0.0,2.5,4.5,4.5,4.5
527,MS,F,16.0,U,LE3,T,4.0,4.0,services,services,other,father,2.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,1.0,3.0,1.0,2.0,5.0,1.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2,2,3,1,1,0,1,0,0,1,1,1.0,0.0,1.0,0.5,5.5,5.5,5.5
528,MS,M,17.0,U,GT3,T,3.0,3.0,services,services,home,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,1.0,4.0,5.0,5.0,3.0,8.0,7.0,10.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,2,2,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,4.0,3.5,5.0,4.5
529,MS,M,17.0,U,GT3,T,1.0,1.0,at_home,services,other,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,1.0,3.0,3.0,3.0,1.0,0.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,3,2,3,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,5.0,5.0,5.0
530,MS,M,16.0,U,GT3,T,2.0,1.0,health,services,other,mother,2.0,2.0,0.0,no,no,no,no,no,yes,yes,yes,4.0,2.0,2.0,1.0,4.0,5.0,2.0,9.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,2,3,0,1,1,1,1,0,0,0,1.0,0.0,1.0,1.0,4.5,3.5,4.0
531,MS,F,16.0,U,LE3,T,2.0,1.0,other,services,other,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,3.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,15.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4,2,3,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,7.0,7.5,8.0
532,MS,M,16.0,U,LE3,T,4.0,4.0,teacher,health,other,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,1.0,2.0,2.0,5.0,5.0,0.0,11.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,3,1,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,5.5,6.0,6.0
533,MS,M,15.0,R,GT3,T,1.0,2.0,other,services,course,mother,3.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,5.0,5.0,1.0,3.0,5.0,11.0,9.0,11.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,2,2,0,1,0,0,0,0,1,1,1.0,0.0,1.0,5.5,4.5,5.5,5.0
534,MS,M,15.0,U,LE3,A,2.0,2.0,other,other,reputation,mother,3.0,4.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,4.0,5.0,2.0,3.0,5.0,8.0,13.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,4,4,1,0,1,0,0,0,0,1,1,1.0,0.0,1.0,4.0,6.5,7.0,7.0
535,MS,M,15.0,U,LE3,A,2.0,1.0,services,services,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,5.0,11.0,12.0,13.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,2,2,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,5.5,6.0,6.5,6.0
536,MS,F,16.0,R,LE3,T,2.0,2.0,other,other,course,mother,1.0,3.0,0.0,no,yes,no,no,no,yes,no,yes,4.0,3.0,3.0,2.0,2.0,5.0,2.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,4,4,2,0,1,0,1,1,0,1,0,1.0,0.0,1.0,1.0,5.5,5.5,5.5
537,MS,F,16.0,U,LE3,T,4.0,1.0,other,other,home,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,1.0,2.0,4.0,2.0,2.0,1.0,8.0,9.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4,4,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,4.0,4.5,5.0,5.0
538,MS,F,17.0,U,GT3,T,3.0,2.0,at_home,other,home,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,no,yes,4.0,3.0,3.0,2.0,2.0,1.0,5.0,9.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,4,0,0,1,1,1,0,0,1,0,1.0,0.0,1.0,2.5,4.5,5.5,5.5
539,MS,F,17.0,R,GT3,T,2.0,2.0,other,other,other,mother,2.0,2.0,0.0,yes,no,yes,no,yes,yes,no,no,5.0,1.0,3.0,1.0,1.0,5.0,0.0,11.0,9.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,3,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,5.5,4.5,5.5
540,MS,F,16.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,3.0,5.0,1.0,4.0,5.0,1.0,10.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,2,2,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.5,5.0,5.5,6.0
541,MS,M,17.0,R,GT3,T,4.0,4.0,health,other,course,father,3.0,1.0,3.0,no,no,no,yes,yes,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,5.0,2.0,9.0,9.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,4,2,1,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,4.5,4.5,4.0
542,MS,M,17.0,R,LE3,T,1.0,3.0,other,other,course,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,no,yes,5.0,1.0,2.0,3.0,3.0,5.0,2.0,12.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,4,4,2,1,1,1,0,0,0,1,0,1.0,0.0,1.0,1.0,6.0,5.5,6.0
543,MS,M,17.0,U,GT3,T,3.0,4.0,services,other,other,mother,1.0,2.0,1.0,no,yes,no,yes,no,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,8.0,8.0,9.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,2,4,3,0,1,0,0,1,0,0,0,1.0,0.0,1.0,4.0,4.0,4.5,4.0
544,MS,F,17.0,U,GT3,T,4.0,4.0,health,health,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,2.0,5.0,1.0,1.0,5.0,0.0,13.0,15.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,2,1,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,6.5,7.5,8.0
545,MS,M,16.0,R,LE3,T,4.0,1.0,other,at_home,other,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,1.0,2.0,2.0,1.0,2.0,0.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,4,3,3,1,1,1,1,0,0,0,1,1.0,0.0,1.0,0.0,5.0,5.5,5.5
546,MS,F,17.0,U,GT3,A,1.0,1.0,at_home,at_home,other,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,2.0,3.0,2.0,11.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,3,3,3,0,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,5.5,5.0,5.5
547,MS,F,17.0,R,GT3,T,4.0,2.0,other,other,course,mother,2.0,2.0,0.0,yes,yes,no,no,no,yes,yes,no,4.0,3.0,3.0,2.0,3.0,5.0,0.0,17.0,18.0,18.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,2,0,0,0,1,1,0,0,1,1.0,0.0,1.0,0.0,8.5,9.0,9.0
548,MS,M,16.0,U,LE3,A,2.0,2.0,other,services,course,father,2.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,1.0,2.0,2.0,2.0,5.0,0.0,12.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,4,2,2,1,1,0,1,1,0,0,0,1.0,0.0,1.0,0.0,6.0,6.5,6.5
549,MS,M,17.0,U,GT3,T,3.0,2.0,other,other,other,father,2.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,1.0,2.0,2.0,2.0,1.0,0.0,13.0,14.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,4,4,3,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,6.5,7.0,6.5
550,MS,M,19.0,U,GT3,T,1.0,1.0,other,other,other,mother,1.0,2.0,2.0,no,yes,no,yes,yes,no,yes,no,4.0,4.0,3.0,3.0,4.0,4.0,2.0,9.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,4,4,3,0,1,0,0,0,1,0,1,1.0,0.0,1.0,1.0,4.5,4.5,5.0
551,MS,M,17.0,U,LE3,A,1.0,0.0,other,other,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,no,yes,4.0,1.0,2.0,1.0,1.0,5.0,4.0,11.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,4,4,0,0,1,1,1,0,0,1,0,1.0,0.0,1.0,2.0,5.5,5.5,6.0
552,MS,F,17.0,R,GT3,T,1.0,1.0,at_home,at_home,course,father,2.0,1.0,0.0,no,yes,no,yes,yes,no,yes,yes,3.0,5.0,5.0,2.0,2.0,4.0,3.0,10.0,11.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,3,2,1,1,0,0,0,1,0,0,1.0,0.0,1.0,1.5,5.0,5.5,5.0
553,MS,F,16.0,R,GT3,T,1.0,2.0,other,other,home,father,1.0,3.0,0.0,yes,yes,no,no,no,yes,yes,yes,4.0,3.0,4.0,1.0,1.0,3.0,5.0,13.0,14.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,0,1,0,0,1,1,0,0,0,1.0,0.0,1.0,2.5,6.5,7.0,6.5
554,MS,M,16.0,R,LE3,T,1.0,2.0,other,at_home,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,no,no,4.0,4.0,4.0,2.0,4.0,5.0,4.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,4,3,2,0,1,1,1,0,0,1,1,1.0,0.0,1.0,2.0,4.5,5.0,5.5
555,MS,F,17.0,R,GT3,T,3.0,1.0,other,other,course,mother,2.0,2.0,3.0,no,yes,no,yes,no,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,5.0,2.0,7.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,2,0,1,0,0,1,0,0,0,1.0,0.0,1.0,1.0,3.5,4.5,5.0
556,MS,M,17.0,R,GT3,T,2.0,2.0,other,other,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,no,no,yes,5.0,5.0,5.0,3.0,5.0,5.0,0.0,8.0,13.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,4,2,0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,4.0,6.5,5.0
557,MS,M,18.0,R,GT3,T,1.0,0.0,at_home,at_home,course,other,3.0,1.0,1.0,yes,yes,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,1.0,4.0,0.0,12.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,3,3,2,2,0,0,1,0,0,1,1,1.0,0.0,1.0,0.0,6.0,6.0,6.5
